State,Year,Question,Weighted_Data_Value,Weighted_Low_Confidence_Limit,Weighted_High_Confidence_Limit,Total_Sample_Size
Idaho,2019,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,30.931429805328555,27.482469603348616,34.64388744933892,30102.0
Idaho,2019,Percent of adults who engage in no leisure-time physical activity,23.766453653704826,20.78987123366457,27.017295587436497,31297.0
Idaho,2019,Percent of adults who report consuming fruit less than one time daily,36.415002059308065,32.83980299286107,40.1928919549698,29136.0
Idaho,2019,Percent of adults who report consuming vegetables less than one time daily,16.386525911708254,13.710598499389285,19.553882393997558,28655.0
Idaho,2020,Percent of adults aged 18 years and older who have an overweight classification,35.296688410999096,32.17864477667842,38.577021754736414,32039.0
Idaho,2020,Percent of adults aged 18 years and older who have obesity,31.06253004151191,28.060335840694158,34.262829676331975,32039.0
Idaho,2020,Percent of adults who engage in no leisure-time physical activity,20.5638131419727,18.183467004361898,23.22768819473758,35535.0
Idaho,2021,Percent of adults aged 18 years and older who have an overweight classification,36.07988308863513,33.485160413268076,38.76345840130506,36780.0
Idaho,2021,Percent of adults aged 18 years and older who have obesity,31.57573681348559,29.132716150081567,34.13167482327352,36780.0
Idaho,2021,Percent of adults who engage in no leisure-time physical activity,20.583680572820846,18.620347073740742,22.701036746059373,40222.0
Idaho,2021,Percent of adults who report consuming fruit less than one time daily,41.35571440399636,38.6414870421991,44.122269754091576,36233.0
Idaho,2021,Percent of adults who report consuming vegetables less than one time daily,15.913859876926551,13.929136792186531,18.159478913792128,35426.0
Illinois,2011,Percent of adults aged 18 years and older who have an overweight classification,36.74722638212904,33.51715025583427,40.146025209035315,32052.0
Illinois,2011,Percent of adults aged 18 years and older who have obesity,27.339258427667072,24.458976517915612,30.490597810833563,32067.0
Illinois,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.001557264575425,48.52749465488081,55.4803299613875,31337.0
Illinois,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,21.592412289141173,18.760679238021936,24.787258674876533,31182.0
Illinois,2011,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),31.67875284245588,28.572571501777535,35.02235851775935,31223.0
Illinois,2011,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,30.72439799224856,27.52836901963276,34.166738674629904,31478.0
Illinois,2011,Percent of adults who engage in no leisure-time physical activity,25.228885662890143,22.440360400164103,28.336466058636038,31687.0
Illinois,2012,Percent of adults aged 18 years and older who have an overweight classification,36.08961986511343,32.98469957081545,39.36750153280197,32620.0
Illinois,2012,Percent of adults aged 18 years and older who have obesity,28.18361434702636,25.327774371551193,31.302366646229306,32620.0
Illinois,2012,Percent of adults who engage in no leisure-time physical activity,22.000713172719642,19.417706460505816,24.856496464101642,33372.0
Illinois,2013,Percent of adults aged 18 years and older who have an overweight classification,35.3717880835007,32.20796360538008,38.72853447751202,32862.0
Illinois,2013,Percent of adults aged 18 years and older who have obesity,29.378193658328772,26.429675613170225,32.547246059278194,32862.0
Illinois,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.66105756956854,49.19825121266275,56.099116032678076,31336.0
Illinois,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,21.05465990108549,18.350790031472798,24.11454171751558,31138.0
Illinois,2013,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),32.7995359406004,29.593195929078924,36.229574985598155,31246.0
Illinois,2013,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,29.717355923583078,26.62280110620172,33.033491210782294,31459.0
Illinois,2013,Percent of adults who engage in no leisure-time physical activity,25.29802890519223,22.4847287383104,28.380651154003587,31759.0
Illinois,2014,Percent of adults aged 18 years and older who have an overweight classification,34.70576138798645,31.657489458768232,37.91821732218151,28934.0
Illinois,2014,Percent of adults aged 18 years and older who have obesity,29.297936683486554,26.398296122209167,32.43836317135549,28934.0
Illinois,2014,Percent of adults who engage in no leisure-time physical activity,23.58487646121148,20.922286795961742,26.50968052603613,30112.0
Illinois,2015,Percent of adults aged 18 years and older who have an overweight classification,35.62123154814742,32.628783246211,38.7635664266693,30417.0
Illinois,2015,Percent of adults aged 18 years and older who have obesity,30.821244698688236,27.979100503008187,33.81872308248677,30417.0
Illinois,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),50.326916864281536,47.07964394954806,53.60210674639998,29097.0
Illinois,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,21.388491119158477,18.865638903259182,24.208939472322818,28995.0
Illinois,2015,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),30.30035442689515,27.466329444960603,33.33084546299164,29061.0
Illinois,2015,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,31.33327073445556,28.40068972581692,34.50617680199406,29287.0
Illinois,2015,Percent of adults who engage in no leisure-time physical activity,24.89801886152385,22.279499966076393,27.763494809688577,29478.0
Illinois,2016,Percent of adults aged 18 years and older who have an overweight classification,33.651565677104514,30.650297608044657,36.80333468889793,27049.0
Illinois,2016,Percent of adults aged 18 years and older who have obesity,31.55076342933196,28.58267218751155,34.67578099005509,27049.0
Illinois,2016,Percent of adults who engage in no leisure-time physical activity,23.86169145503017,21.28084748140873,26.709225480566857,28508.0
Illinois,2017,Percent of adults aged 18 years and older who have an overweight classification,35.01612389774934,32.166201890936875,38.03814026040175,31413.0
Illinois,2017,Percent of adults aged 18 years and older who have obesity,31.08313118772483,28.32602744086843,34.030337758252955,31413.0
Illinois,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),53.02431079345213,49.84450775666151,56.17880504594711,30361.0
Illinois,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,21.698975973487986,19.206203811101904,24.483708367854184,30175.0
Illinois,2017,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),30.855873717546924,28.110094678850658,33.805845676772336,30313.0
Illinois,2017,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,30.68248927881625,27.888715749500772,33.69842537728746,30547.0
Illinois,2017,Percent of adults who engage in no leisure-time physical activity,23.949024564132475,21.396234363860263,26.743790913215374,30858.0
Illinois,2017,Percent of adults who report consuming fruit less than one time daily,32.85124734777857,29.936542789172506,35.92272230437857,31106.0
Illinois,2017,Percent of adults who report consuming vegetables less than one time daily,20.658365518808214,18.14777514524033,23.428775437343806,30811.0
Illinois,2018,Percent of adults aged 18 years and older who have an overweight classification,35.08031236325692,32.16271836817126,38.13222255882055,29709.0
Illinois,2018,Percent of adults aged 18 years and older who have obesity,31.77807735029789,28.972449426099836,34.763209801743585,29709.0
Illinois,2018,Percent of adults who engage in no leisure-time physical activity,24.46614533965245,21.98647077409163,27.12758925750395,31650.0
Illinois,2019,Percent of adults aged 18 years and older who have an overweight classification,34.282381366579685,31.58428207854128,37.12028607325795,31041.0
Illinois,2019,Percent of adults aged 18 years and older who have obesity,31.61824039173996,28.978699139847297,34.421903289198156,31041.0
Illinois,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),50.95913677130046,47.981429701925606,53.94847995251912,30328.0
Illinois,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,23.638265895953758,21.273882741535918,26.24565483071842,30275.0
